national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
0,8.409842986006893,0,2,3,5,0,3,3,3,1,0,0,0.6943445045102413,0.6015167567653619,0,0,0,0,1,0,1
0,8.03324013400775,0,8,10,11,0,1,3,4,0,0,0,0.5343932896485579,0.49645976991657353,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,7,9,0,0,0,0.8484887870225126,0.8174160180771768,0,0,0,0,1,0,1
-23,8.0,2,198,247,286,15,50,103,189,22,0,0,-41.88119160295728,-41.89833238771182,24,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.9140258360182951,0.9059645573111968,0,0,0,0,1,0,1
0,9.194820786958715,1,0,1,2,0,0,2,2,0,0,0,0.918181272456445,0.928181272456445,0,0,0,0,1,0,1
1,5.619058742726506,0,8,13,13,0,4,9,14,1,0,0,0.5666682239817109,0.7352388182772229,0,0,0,0,1,0,1
-3,8.0,0,24,41,50,3,6,19,33,5,0,0,0.7723198481238303,0.7419884412489973,3,0,0,0,1,0,1
10,5.587565778723356,0,5,16,23,8,20,36,53,4,0,0,0.9720621711063832,0.9601036185106386,0,0,0,0,1,0,1
29,8.0,12,437,474,511,7,54,102,141,22,0,0,0.9823144086943664,0.9234716130415496,0,0,0,0,1,0,1
-3,7.8218576612144926,0,23,40,48,2,5,18,31,4,0,0,0.7501074388356183,0.7195136310396666,3,0,0,0,1,0,1
-67,8.696796478774953,60,3455,3732,4106,138,476,678,903,75,0,0,0.9111584489561935,0.9099342024704401,92,0,0,0,1,0,1
0,10.409196872840392,0,5,10,12,1,3,5,9,0,0,0,0.6990989623358699,0.7438667093123714,0,0,0,0,1,0,1
50,8.0,0,508,677,847,54,163,458,521,88,0,0,0.11971104158982435,0.11600863824168545,2,0,0,0,1,0,1
-39,8.0,1,304,377,435,18,71,148,278,37,0,0,-68.43199118486798,-68.44118272806188,40,0,0,0,1,0,1
-2,8.0,0,22,38,47,3,6,19,33,4,0,0,0.7895204323329388,0.7605478235083566,3,0,0,0,1,0,1
0,2.9212757751988487,0,13,13,13,0,0,0,0,0,0,0,0.19097598280088632,0.14788555111487767,0,0,0,0,1,0,1
7,8.0,0,6,17,23,7,13,27,49,3,0,0,0.9602505949127977,0.94,0,0,0,0,1,0,1
4,8.0,0,15,26,33,7,13,27,46,2,0,0,0.9647317218666994,0.94,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.6916920108983989,0.5962853008941984,0,0,0,0,1,0,1
0,9.168197500265201,1,2,2,3,0,1,4,6,0,0,0,0.894159012498674,0.895840987501326,0,0,0,0,1,0,1
-1,8.0,0,24,39,48,5,9,22,36,2,0,0,0.8678377649734369,0.8378377649734369,2,0,0,0,1,0,1
6,5.093789192074402,1,15,26,35,8,22,37,49,1,0,0,0.979687369359752,0.9642184233993799,0,0,0,0,1,0,1
0,8.0,0,31,48,70,7,24,48,67,2,0,0,0.886717345295544,0.8726333469267545,1,0,0,0,1,0,1
-41,8.0,2,334,411,475,21,79,163,306,39,0,0,-75.62616816102184,-75.63318241484968,42,0,0,0,1,0,1
3,8.0,0,6,10,13,2,7,17,28,1,0,0,0.9256491164876757,0.9113742637397297,0,0,0,0,1,0,1
0,9.382959547778501,0,6,9,11,0,2,3,5,0,0,0,0.631573087440052,0.5963390065356091,0,0,0,0,1,0,1
-3,8.0,9,194,258,315,14,73,145,242,35,0,0,-38.54830052695657,-38.58457880229546,22,0,0,0,1,0,1
0,8.987969798073424,1,1,1,2,0,0,1,1,0,0,0,0.7900620175597506,0.7924717910453013,0,0,0,0,1,0,1
0,6.790542476504285,0,4,5,6,0,1,2,2,0,0,0,0.7866444216322809,0.7845498463973237,0,0,0,0,1,0,1
0,6.524173640461234,0,8,8,8,0,3,6,9,0,0,0,0.7032231520614979,0.6833843096645728,0,0,0,0,1,0,1
2,5.1776755813359925,1,19,32,36,4,9,19,30,1,0,0,0.5419474631692922,0.733029542631306,0,0,0,0,1,0,1
-31,8.0,1,238,298,344,14,55,117,220,29,0,0,-52.110172554987265,-52.12427193178741,31,0,0,0,1,0,1
51,8.0,2,473,636,799,50,159,439,504,86,0,0,0.18803523267807548,0.17652287149370352,2,0,0,0,1,0,1
-46,8.0,1,361,446,514,21,84,174,328,44,0,0,-82.57405437001968,-82.57899351373923,47,0,0,0,1,0,1
0,11.688294050548285,1,3,5,8,0,2,4,7,0,0,0,0.83090970823081,0.8071438272198443,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9021328892127519,0.8928438522836692,0,0,0,0,1,0,1
0,9.625735025988165,1,0,0,1,0,0,2,2,0,0,0,0.9030992740904142,0.9130992740904142,0,0,0,0,1,0,1
0,9.766349185644172,1,0,0,1,0,0,1,1,0,0,0,0.866926982082362,0.8751746009746934,0,0,0,0,1,0,1
2,5.394792388352209,1,20,32,37,4,10,19,31,1,0,0,0.5748768455667517,0.7489514418124953,0,0,0,0,1,0,1
0,8.0,0,3,4,4,0,2,5,6,0,0,0,0.9353260880229148,0.9371014506972197,0,0,0,0,1,0,1
0,8.57290496144137,0,2,3,4,1,2,3,3,0,0,0,0.9399483263495519,0.9442192767351383,0,0,0,0,1,0,1
-1,10.90130137774845,0,9,16,20,1,3,8,14,1,0,0,0.8062662672218556,0.7762662672218557,1,0,0,0,1,0,1
0,11.017194455422395,0,5,7,10,0,2,4,7,0,0,0,0.7492380007904124,0.7172723897012573,0,0,0,0,1,0,1
5,5.989700692113191,0,26,41,67,11,37,65,84,2,0,0,0.99,0.99,0,0,0,0,1,0,1
0,6.362540226844559,1,6,6,7,0,0,1,1,0,0,0,0.5308008474009003,0.5135198991022344,0,0,0,0,1,0,1
-13,8.0,1,482,615,737,38,131,321,461,70,0,0,-62.29874268883529,-62.29874268883529,36,0,0,0,1,0,1
1,7.730450937512734,1,25,36,45,8,14,27,42,0,0,0,0.9708984968749576,0.9422462421873938,0,0,0,0,1,0,1
-1,4.810788282426154,0,19,27,31,1,2,8,14,2,0,0,0.4138713582042538,0.3732406524790077,1,0,0,0,1,0,1
-50,8.0,1,390,481,554,22,91,187,354,47,0,0,-89.84264552793817,-89.8453990674206,51,0,0,0,1,0,1
-3,8.334588978453269,0,22,38,46,2,5,17,29,4,0,0,0.7741823622306658,0.7441823622306658,3,0,0,0,1,0,1
0,8.040716333065111,0,2,3,5,0,3,3,3,1,0,0,0.681425071657279,0.5821376074859184,0,0,0,0,1,0,1
12,2.0,0,5,15,25,9,30,47,57,3,0,0,0.9816893558502456,0.985621273512495,0,0,0,0,1,0,1
-35,8.0,2,287,355,410,19,69,142,266,33,0,0,-64.120761944322,-64.13122885581214,36,0,0,0,1,0,1
-496,11.982064551060141,348,3436,5021,7156,743,2538,3556,4724,399,0,0,0.49219709249513277,0.7208967724469929,522,0,0,0,1,0,1
9,8.0,0,512,664,808,45,148,385,502,80,0,0,-42.24774525693382,-42.24774525693382,25,0,0,0,1,0,1
11,4.0995400337698715,0,5,15,24,8,24,41,55,4,0,0,0.9795022998311507,0.9725038330519177,0,0,0,0,1,0,1
-287,10.38532929998561,208,3453,4402,5681,449,1536,2157,2867,241,0,0,0.6958705142518348,0.8128435652508275,313,0,0,0,1,0,1
-14,8.0,2,137,173,201,12,37,76,137,14,0,0,-26.75804017151124,-26.77971926318729,15,0,0,0,1,0,1
0,8.0,0,46,65,100,12,42,77,104,2,0,0,-1.1587768772525777,-1.1587768772525777,1,0,0,0,1,0,1
23,8.0,10,41,77,117,8,52,99,136,18,0,0,0.9822380234057495,0.9356661638402468,0,0,0,0,1,0,1
39,8.0,8,234,330,426,26,102,255,307,51,0,0,0.6263717630933912,0.5880224714754284,1,0,0,0,1,0,1
2,8.0,0,14,28,36,5,9,23,41,4,0,0,0.8677699791980618,0.8429157675769071,1,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,0,0,0,0.8917211334193824,0.8748972929769969,0,0,0,0,1,0,1
-15,8.0,1,480,611,730,37,129,315,457,69,0,0,-64.20480288000836,-64.20480288000836,37,0,0,0,1,0,1
17,8.0,0,2486,2491,2501,10,39,69,94,5,0,0,0.9971642926832459,0.9613428292670162,0,0,0,1,1,0,1
0,9.248596058910177,1,1,1,2,0,0,1,1,0,0,0,0.8157988608173801,0.8201633312592065,0,0,0,0,1,0,1
18,8.0,0,2647,2651,2659,10,39,69,94,5,0,0,0.9976337226230041,0.9594651095079835,0,0,0,1,1,0,1
-39,8.0,4,358,446,519,21,92,187,344,46,0,0,-81.04702909546755,-81.05780303279774,45,0,0,0,1,0,1
8,4.050236266024846,0,12,22,32,9,25,40,52,2,0,0,0.9831658791132505,0.9729146977831262,0,0,0,0,1,0,1
8,3.5349481719848557,0,9,21,31,8,24,40,51,4,0,0,0.9337185670272219,0.9260438261672976,1,0,0,0,1,0,1
-3,8.0,0,24,40,49,3,6,19,32,4,0,0,0.7755386483395128,0.7455386483395128,3,0,0,0,1,0,1
6,4.58496393955209,0,9,22,24,3,8,17,31,3,0,0,0.4477445909328134,0.6895640222338199,0,0,0,0,1,0,1
4,2.1244709707911515,0,13,26,26,1,5,10,18,3,0,0,0.07472906487695292,0.5049788388316461,0,0,0,0,1,0,1
44,8.0,0,1641,1762,1883,42,130,352,405,66,0,0,0.3701260934822431,0.35161978880813094,2,0,0,0,1,0,1
7,7.599288415709653,0,6,17,23,6,12,26,47,3,0,0,0.8998932623564478,0.9106144838187078,0,0,0,0,1,0,1
6,5.999602543632997,0,8,20,24,4,10,21,39,3,0,0,0.6599403815449495,0.7933041865330864,0,0,0,0,1,0,1
0,7.64404913416915,0,2,4,6,0,3,3,3,2,0,0,0.6432184105308123,0.5752539884555886,0,0,0,1,1,0,1
10,8.0,0,514,666,812,45,148,387,504,80,0,0,-41.368622936058,-41.368622936058,25,0,0,0,1,0,1
0,8.951078064304848,1,1,1,2,0,0,1,1,0,0,0,0.7864189588501038,0.7885520443323901,0,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.730822914672713,0.6507890597227072,0,0,0,0,1,0,1
-3,8.0,0,24,40,49,3,6,19,33,4,0,0,0.7929437625112148,0.7629437625112148,3,0,0,0,1,0,1
0,8.835366702916016,0,1,1,2,0,1,2,2,0,0,0,0.9307621653979394,0.9407621653979394,0,0,0,0,1,0,1
0,8.69925605968351,0,2,3,5,0,3,3,3,1,0,0,0.7044739620889229,0.6167109431333843,0,0,0,0,1,0,1
0,9.118647017063406,1,1,1,2,0,0,1,1,0,0,0,0.8029663929350114,0.8063562455629869,0,0,0,0,1,0,1
0,9.508209243448995,1,0,0,1,0,0,1,1,0,0,0,0.8414356627905883,0.8477472321164559,0,0,0,0,1,0,1
0,9.631458630851517,1,0,0,1,0,0,2,2,0,0,0,0.9028989479201969,0.9128989479201969,0,0,0,0,1,0,1
6,5.680566747747092,0,25,39,64,11,37,64,82,2,0,0,0.99,0.99,0,0,0,0,1,0,1
0,3.866286986209368,0,12,12,12,0,1,2,3,0,0,0,0.3488382648279157,0.31128017806931146,0,0,0,0,1,0,1
26,8.0,12,40,78,116,7,51,97,135,21,0,0,0.9788157923001354,0.9223684153997292,0,0,0,0,1,0,1
-1,7.131437987210545,0,21,37,46,4,9,23,35,4,0,0,0.80184727380228,0.7761900838662272,3,0,0,0,1,0,1
8,8.0,0,6,17,23,7,13,28,50,4,0,0,0.9601600533646172,0.9398399466353827,0,0,0,0,1,0,1
0,9.35565209579463,1,1,1,2,0,1,4,5,0,0,0,0.8932217395210269,0.8967782604789731,0,0,0,0,1,0,1
0,2.995036122336698,0,12,13,13,0,0,0,0,0,0,0,0.24262184420159338,0.20257220542496046,0,0,0,0,1,0,1
0,11.5846468689299,0,3,6,9,1,2,4,7,0,0,0,0.8345373595874535,0.8086908908981545,0,0,0,0,1,0,1
-421,11.444324647872506,301,3052,4449,6322,651,2221,3147,4167,359,0,0,0.421929769364382,0.619978436617051,452,0,0,0,1,0,1
-122,8.60487279223643,54,885,1209,1601,134,470,714,1046,104,0,0,-83.9553014750994,-83.9205212895458,126,0,0,0,1,0,1
-52,8.623279320959725,66,573,856,1226,122,444,646,864,82,0,0,0.9036482831824336,0.8888360339520137,81,0,0,0,1,0,1
0,3.8445993637157394,0,12,12,12,0,1,2,3,0,0,0,0.34594658182876525,0.3082439109202035,0,0,0,0,1,0,1
2,8.0,10,166,227,281,12,70,138,225,33,0,0,-31.37272249989374,-31.413306983290482,18,0,0,0,1,0,1
5,8.0,0,21,35,55,9,26,50,73,2,0,0,0.9745791327394531,0.9642985545657552,0,0,0,0,1,0,1
0,7.187609819886942,0,7,7,7,0,3,7,10,0,0,0,0.791681309318259,0.7762653747841719,0,0,0,0,1,0,1
-121,9.113381242742935,97,3454,3898,4494,215,737,1043,1387,116,0,0,0.8580438915502758,0.8859805785422812,146,0,0,0,1,0,1
0,7.181567970718492,1,24,34,41,6,12,23,36,0,0,0,0.8513273557541813,0.8185992489899095,0,0,0,0,1,0,1
-27,8.0,1,463,584,691,33,120,280,435,63,0,0,-75.07554371295949,-75.07554371295949,43,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,7,10,0,0,0,0.8543996398214577,0.825744947021145,0,0,0,0,1,0,1
0,3.0852758278487684,0,12,12,13,0,0,0,0,0,0,0,0.2071709880000659,0.16531055670893163,0,0,0,0,1,0,1
0,5.4856215157545725,0,8,8,8,0,0,0,0,0,0,0,0.444205124680764,0.4203472860489233,0,0,0,0,1,0,1
18,8.0,8,40,71,110,9,49,93,126,14,0,0,0.98422886017759,0.9496020212431306,0,0,0,0,1,0,1
0,8.0,0,4,4,5,0,3,6,8,0,0,0,0.9253835088514999,0.9238446784686666,0,0,0,0,1,0,1
0,11.242207179452999,1,4,6,9,0,3,5,8,0,0,0,0.83515585641094,0.8089448205136751,0,0,0,0,1,0,1
0,9.399722419894845,1,0,0,1,0,0,2,2,0,0,0,0.9110097153036805,0.9210097153036805,0,0,0,0,1,0,1
0,9.901142096268154,1,0,0,1,0,0,2,2,0,0,0,0.8796199201081562,0.8841827354029046,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9007839898496368,0.8910453197995157,0,0,0,0,1,0,1
0,8.0,0,4,4,5,0,3,6,7,0,0,0,0.9284758609941417,0.9279678146588556,0,0,0,0,1,0,1
52,8.0,2,485,651,817,51,162,448,513,87,0,0,0.16695157156366136,0.15673004677404945,2,0,0,0,1,0,1
-26,8.0,0,229,286,343,18,70,138,240,26,0,0,-48.23394194523773,-48.23394194523773,27,0,0,0,1,0,1
-16,8.0,7,255,328,391,16,80,161,280,39,0,0,-54.284271193772256,-54.31110599801684,30,0,0,0,1,0,1
0,9.81927589958877,1,0,0,1,0,0,2,2,0,0,0,0.896325343514393,0.906325343514393,0,0,0,0,1,0,1
-49,8.0,1,434,536,621,26,103,219,396,54,0,0,-94.53107021851517,-94.53107021851517,53,0,0,0,1,0,1
-1,8.0,0,30,47,68,7,22,45,63,3,0,0,0.8733595303297885,0.8574540117383961,2,0,0,0,1,0,1
0,8.0,0,2,3,4,0,2,3,3,1,0,0,0.6870255055211256,0.5897855255472819,0,0,0,0,1,0,1
20,8.0,0,2877,2880,2886,10,39,69,93,5,0,0,0.998307512981378,0.956769948074488,0,0,0,1,1,0,1
-2,5.592942650906918,0,20,30,35,1,3,11,19,2,0,0,0.5012119293512725,0.4631884048542955,2,0,0,0,1,0,1
2,8.0,0,33,50,80,11,37,68,91,1,0,0,0.9860982208551505,0.9834970347585843,0,0,0,0,1,0,1
-2,8.0,0,28,45,61,5,16,35,51,3,0,0,0.834586149690778,0.8133933519213385,2,0,0,0,1,0,1
3,7.299044025648421,0,34,50,81,11,39,71,93,1,0,0,0.99,0.99,0,0,0,0,1,0,1
-18,8.0,1,475,604,720,36,127,306,452,67,0,0,-66.94430496018795,-66.94430496018795,38,0,0,0,1,0,1
12,8.0,0,1625,1634,1652,11,40,71,95,3,0,0,0.9946446281086405,0.971421487565438,0,0,0,1,1,0,1
0,6.75049316885168,0,9,11,12,0,1,2,3,0,0,0,0.44203550815732096,0.40153649449502427,0,0,0,0,1,0,1
0,8.0,1,499,642,777,42,140,356,484,75,0,0,-51.14525221012839,-51.14525221012839,30,0,0,0,1,0,1
-296,10.54186125690042,222,2403,3485,4917,496,1687,2459,3229,291,0,0,0.31137800397030146,0.4575350262420756,334,0,0,0,1,0,1
0,7.973437381105582,0,2,3,5,0,2,2,2,1,0,0,0.6774322801735397,0.5776536353309931,0,0,0,0,1,0,1
0,11.053963933470193,1,2,3,5,0,1,3,5,0,0,0,0.8531112623285432,0.8420319836591393,0,0,0,0,1,0,1
8,6.845281223946497,0,5,16,23,7,16,31,51,4,0,0,0.9657735938802675,0.9496226564671125,0,0,0,0,1,0,1
0,9.483109205849999,1,0,0,1,0,0,2,2,0,0,0,0.9080911777952501,0.9180911777952501,0,0,0,0,1,0,1
0,8.025019042038485,0,2,3,4,1,2,3,3,0,0,0,0.959124333528653,0.9688741431082681,0,0,0,0,1,0,1
0,4.949282329175571,0,10,10,10,0,1,4,5,0,0,0,0.4932376438900762,0.46289952608457996,0,0,0,0,1,0,1
5,4.673154114184192,0,13,26,36,6,19,35,46,4,0,0,0.8919843491465796,0.8786185785756586,1,0,0,0,1,0,1
0,4.683603758370544,0,19,25,28,3,6,12,18,0,0,0,0.4891225449637288,0.44806789082496395,0,0,0,0,1,0,1
0,8.2595609504766,0,1,2,4,0,2,2,2,1,0,0,0.707253899800043,0.6215297520762559,0,0,0,0,1,0,1
31,8.0,13,69,118,168,9,62,128,170,27,0,0,0.9299294926391883,0.8729950339061769,0,0,0,0,1,0,1
5,8.0,0,10,22,29,6,11,25,45,4,0,0,0.9157386664339264,0.8934091225620278,0,0,0,0,1,0,1
0,8.819161536032304,0,2,3,5,1,2,3,4,0,0,0,0.9313293462388693,0.9331377308785463,0,0,0,0,1,0,1
-233,9.612080725976254,142,1646,2346,3258,315,1087,1561,2143,192,0,0,-58.90352214315562,-58.81082750141199,245,0,0,0,1,0,1
9,6.745123522272682,0,5,16,23,7,16,32,51,4,0,0,0.9662743823886366,0.950457303981061,0,0,0,0,1,0,1
36,8.0,0,371,496,628,42,129,349,401,62,0,0,0.3770831845821806,0.3770831845821806,1,0,0,0,1,0,1
-473,11.792802561174241,331,3275,4785,6820,708,2420,3390,4504,380,0,0,0.5158996798532198,0.7339858271207387,497,0,0,0,1,0,1
-3,8.0,0,24,41,50,3,6,20,33,5,0,0,0.7725128142452499,0.7421538407816428,3,0,0,0,1,0,1
48,8.0,0,1279,1424,1569,48,148,408,467,78,0,0,0.24421562312790257,0.2320048419715074,2,0,0,0,1,0,1
-189,9.52672527192415,133,1341,1959,2798,292,998,1409,1871,153,0,0,0.7991593410094813,0.8869460441451199,200,0,0,0,1,0,1
0,9.658076731467473,1,0,0,1,0,0,2,2,0,0,0,0.9019673143986384,0.9119673143986384,0,0,0,0,1,0,1
0,7.996857170875769,0,2,3,5,0,3,3,3,2,0,0,0.6796752409904963,0.5799580956116769,0,0,0,1,1,0,1
3,7.0102795009136,0,32,48,78,11,39,70,91,1,0,0,0.99,0.99,0,0,0,0,1,0,1
-403,11.309358066005155,289,2955,4305,6112,628,2141,3044,4027,349,0,0,0.4053963630856315,0.5956844518809279,434,0,0,0,1,0,1
5,5.37484909528211,0,5,9,14,4,15,26,32,1,0,0,0.9393772635707683,0.9337525150786314,0,0,0,0,1,0,1
0,8.275887122450818,0,1,2,4,0,2,2,2,1,0,0,0.708968147857336,0.6241419395921309,0,0,0,0,1,0,1
24,8.0,1,3157,3161,3165,9,40,71,97,8,0,0,0.9982533079150215,0.9473799618725322,0,0,0,0,1,0,1
0,9.279818565089533,1,0,1,2,0,0,2,2,0,0,0,0.9152063502218664,0.9252063502218664,0,0,0,0,1,0,1
16,8.0,0,522,680,831,47,153,405,515,83,0,0,-35.88342723215913,-35.88342723215913,22,0,0,0,1,0,1
0,11.47436259191197,0,3,6,9,0,3,4,7,0,0,0,0.8016026907169189,0.7624040360753784,0,0,0,0,1,0,1
0,10.91511302989843,0,3,5,8,1,2,4,6,0,0,0,0.857971043953555,0.8388199136545706,0,0,0,0,1,0,1
30,8.0,0,315,423,538,37,114,304,351,52,0,0,0.47895916234610175,0.47895916234610175,1,0,0,0,1,0,1
-476,11.82526295614142,334,3452,4974,7024,714,2440,3418,4541,383,0,0,0.5122789730919689,0.7300473800218683,502,0,0,0,1,0,1
4,8.0,0,15,27,34,7,13,27,46,2,0,0,0.9648703369043068,0.94,0,0,0,0,1,0,1
-265,10.320586367807397,203,2244,3248,4573,458,1556,2290,3000,275,0,0,0.2842718300564062,0.4177055462053315,305,0,0,0,1,0,1
54,8.0,0,555,740,926,59,178,501,569,97,0,0,0.038541274286524374,0.038541274286524374,2,0,0,0,1,0,1
-349,10.806488180542658,245,2433,3555,5069,527,1801,2528,3358,281,0,0,0.6391889774321678,0.8005620478133706,368,0,0,0,1,0,1
0,3.0046489851583216,0,13,13,13,0,0,0,0,0,0,0,0.19920908728438425,0.15674395467307167,0,0,0,0,1,0,1
3,2.792682666221327,0,14,27,29,1,5,11,19,3,0,0,0.15380078216952367,0.5317073066488531,0,0,0,0,1,0,1
-22,8.0,6,279,355,420,18,83,167,294,41,0,0,-60.4499189763106,-60.47305365185992,34,0,0,0,1,0,1
11,2.7904644047622407,0,7,18,27,9,28,45,55,3,0,0,0.9873651186507926,0.9834127966269813,0,0,0,0,1,0,1
8,7.597714948957002,0,5,16,23,7,14,29,50,4,0,0,0.962011425255215,0.9433523754253583,0,0,0,0,1,0,1
25,8.0,11,41,79,120,7,53,101,139,20,0,0,0.9816005072957701,0.931203551070391,0,0,0,0,1,0,1
5,5.865369993490107,1,18,29,38,8,20,34,47,1,0,0,0.9771154333550329,0.9577885833875824,0,0,0,0,1,0,1
0,6.383406384836524,0,5,6,7,0,2,2,2,1,0,0,0.5237292838675307,0.4372008973272262,0,0,0,0,1,0,1
0,8.712855079991655,0,2,3,5,0,3,3,3,1,0,0,0.704949927799708,0.6174248916995619,0,0,0,0,1,0,1
25,8.0,11,34,69,104,7,46,90,127,19,0,0,0.9757954343635612,0.9242045656364388,0,0,0,0,1,0,1
0,2.458393111785016,0,14,14,14,0,0,0,0,0,0,0,0.13300430404852115,0.08392109027209119,0,0,0,0,1,0,1
10,3.2097677870077526,0,9,19,29,9,27,43,54,3,0,0,0.9859674407099741,0.9799186017749354,0,0,0,0,1,0,1
10,3.578059958712136,0,13,25,41,10,33,55,68,3,0,0,0.99,0.99,0,0,0,0,1,0,1
6,8.0,4,28,46,60,7,21,41,60,4,0,0,0.9717783146675051,0.9364433706649898,0,0,0,0,1,0,1
17,8.0,0,2634,2638,2641,8,31,56,78,6,0,0,0.9449729175441302,0.8997578812359448,1,0,0,0,1,0,1
9,2.0,0,8,19,25,6,20,33,42,3,0,0,0.6284988036034471,0.7995316277050419,0,0,0,0,1,0,1
0,5.731801588748208,0,8,8,8,0,0,0,0,0,0,0,0.4685154068888856,0.44650391880449714,0,0,0,0,1,0,1
0,8.51729954300539,0,2,3,5,0,3,3,3,1,0,0,0.6981054840051887,0.6071582260077829,0,0,0,0,1,0,1
-77,8.811423939762863,82,733,1090,1558,157,561,809,1080,100,0,0,0.8806005673790492,0.8794288030118569,106,0,0,0,1,0,1
0,9.72927678026217,1,0,0,1,0,0,2,2,0,0,0,0.899475312690824,0.909475312690824,0,0,0,0,1,0,1
15,8.0,6,39,69,107,9,48,90,122,12,0,0,0.9851080595521466,0.9557564168650267,0,0,0,0,1,0,1
3,8.0,0,47,67,104,12,43,83,106,2,0,0,0.9719613300879608,0.9719613300879608,0,0,0,0,1,0,1
0,6.961914241813891,1,5,5,6,0,0,1,1,0,0,0,0.5899890313791217,0.5772033881927259,0,0,0,0,1,0,1
0,2.959412107469194,0,13,13,13,0,0,0,0,0,0,0,0.19474194561258285,0.15193753641860186,0,0,0,0,1,0,1
10,4.432241984112101,0,5,15,24,8,23,39,54,4,0,0,0.9778387900794395,0.9697313167990658,0,0,0,0,1,0,1
2,8.0,2,27,49,65,3,16,36,55,8,0,0,0.812440199713105,0.7763773140398043,3,0,0,0,1,0,1
0,8.086978954070652,1,3,3,4,0,0,1,1,0,0,0,0.7010891717144768,0.6967415138700067,0,0,0,0,1,0,1
0,2.2140909702396656,0,14,14,14,0,0,0,0,0,0,0,0.13068637240101874,0.08282728210341539,0,0,0,0,1,0,1
17,8.0,0,2476,2481,2491,10,39,70,94,5,0,0,0.9971352344562336,0.9614590621750654,0,0,0,1,1,0,1
17,8.0,0,3201,3209,3216,11,44,79,117,10,0,0,-7.411114848316824,-7.456909290892667,5,0,0,0,1,0,1
1,6.1255491472203705,0,8,12,12,0,4,9,13,0,0,0,0.6375768806108519,0.768160694569324,0,0,0,0,1,0,1
-50,8.0,2,393,484,557,23,92,189,357,47,0,0,-90.43096467670918,-90.43353615875078,51,0,0,0,1,0,1
1,2.0,0,14,17,17,0,1,2,3,0,0,0,0.09187418646159651,0.1414154023070393,0,0,0,0,1,0,1
1,4.506702404605089,0,17,32,36,1,5,13,23,3,0,0,0.35662645121160214,0.6002680961842035,1,0,0,0,1,0,1
0,4.9149924978770425,0,9,9,9,0,0,0,0,0,0,0,0.38785550916535794,0.35971795289943576,0,0,0,0,1,0,1
1,8.0,1,30,43,60,9,23,43,60,0,0,0,0.9766775371677817,0.9566938429194545,0,0,0,0,1,0,1
0,10.75815021303159,1,1,2,4,0,1,3,4,0,0,0,0.8634647425438944,0.8583017382832626,0,0,0,0,1,0,1
-20,8.0,6,269,344,409,17,81,164,289,40,0,0,-58.01888573299819,-58.04347932027585,33,0,0,0,1,0,1
-1,10.87189544303089,0,9,16,21,1,3,8,14,1,0,0,0.8058986930378861,0.7758986930378862,1,0,0,0,1,0,1
26,8.0,0,535,702,863,51,161,433,534,87,0,0,-26.85586981228404,-26.85586981228404,17,0,0,0,1,0,1
11,4.03718222130574,0,5,15,24,8,24,41,55,4,0,0,0.9798140888934713,0.9730234814891188,0,0,0,0,1,0,1
-12,8.114494677217083,10,135,197,292,33,112,175,231,12,0,0,0.9756881653478646,0.982271609287847,15,0,0,0,1,0,1
0,8.0,0,53,73,109,12,43,80,109,2,0,0,-2.8863802653934556,-2.8863802653934556,2,0,0,0,1,0,1
-1,8.0,0,28,45,63,6,18,38,54,3,0,0,0.8462239314875397,0.8266181039631133,2,0,0,0,1,0,1
-29,8.0,5,310,390,459,19,86,175,313,43,0,0,-68.45729723884993,-68.47562652636412,38,0,0,0,1,0,1
-31,8.42519017624758,37,3455,3624,3852,88,305,440,587,48,0,0,0.9457882525284335,0.9255515648657641,56,0,0,0,1,0,1
0,8.0,0,4,4,5,0,3,6,8,0,0,0,0.9243285156743153,0.922438020899087,0,0,0,0,1,0,1
0,11.163579648431721,0,3,6,8,0,3,4,6,0,0,0,0.7907252876951102,0.7460879315426654,0,0,0,0,1,0,1
-32,8.0,1,1285,1355,1412,20,82,166,303,39,0,0,-70.69341687120627,-70.70757016277065,40,0,0,0,1,0,1
-50,8.0,2,398,490,565,23,93,192,362,48,0,0,-91.7844884719582,-91.78665377500752,51,0,0,0,1,0,1
0,9.41969413285669,0,2,4,6,0,3,3,4,1,0,0,0.7296892946499842,0.6545339419749763,0,0,0,0,1,0,1
0,7.614687135083734,0,2,3,4,0,1,2,2,0,0,0,0.9047718226953353,0.9109186940461727,0,0,0,0,1,0,1
